Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_Level,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
6.5,0.3,5.5,5.5,6.2,3.28,High,0.0047171252486694635,0,0,0.0005661651330634783
8.4,0.5,6.8,3.6,4.7,3.34,High,0.0017049279475483859,0,0,3.246559859102466e-05
5.0,0.8,9.8,3.7,4.7,2.69,Low,0.004414692976965716,0,0,3.473862623653688e-06
6.3,0.3,5.1,1.5,10.8,2.9,High,0.0037348697104754745,0,0,0.00040744850841487664
8.6,3.7,7.0,0.9,3.8,3.48,High,0.0026656755212908128,0,0,4.195059192812365e-05
7.6,3.6,9.0,0.3,3.5,3.27,Moderate,0.002542410760505525,0,0,0.00019593324864748823
9.5,0.5,7.7,5.3,1.0,3.78,High,0.004650259203143944,0,0,3.159319281340811e-05
7.1,1.9,5.4,1.7,7.9,3.14,High,0.0020992004681563248,0,0,8.460186204511954e-05
6.4,1.8,8.4,1.0,6.4,2.93,Moderate,0.0015503518708069454,0,0,6.030419349191288e-05
7.4,3.0,9.3,2.7,1.6,2.95,Moderate,0.0019375938154104926,0,0,6.347387945948335e-05
9.7,0.5,8.9,1.3,3.6,3.53,High,0.003215822718451299,0,0,5.2697757614687356e-05
9.7,2.9,8.8,0.6,2.0,3.87,High,0.004560941760997535,0,0,6.113378751270977e-05
8.8,0.4,9.8,4.5,0.5,3.12,High,0.0044106965530971804,0,0,0.0009536847481075583
6.4,3.3,7.6,2.8,3.9,3.11,Moderate,0.0016766550940444942,0,0,8.520201311074586e-05
8.6,1.6,8.1,4.0,1.7,2.94,High,0.002631728610105741,0,0,0.0001791109052747144
8.6,0.2,9.3,2.7,3.2,3.11,High,0.002945538344515162,0,0,0.0005096646126869668
7.4,3.5,6.9,4.5,1.7,2.95,Moderate,0.002128926601607151,0,0,0.0005731834272452601
5.5,1.9,10.0,4.6,2.0,2.83,Low,0.004222276541763411,0,0,3.5244330047636556e-05
6.2,1.6,8.9,4.6,2.7,2.63,Moderate,0.003131363481333449,0,0,0.00021716290866999208
6.1,3.7,8.0,2.3,3.9,3.41,Moderate,0.005278392941917101,0,0,0.0006264653526130879
7.8,1.9,7.5,1.1,5.7,3.18,Moderate,0.0008651883960020749,0,0,0.0002957068683506191
9.1,2.2,5.7,4.6,2.4,3.17,High,0.0028528710010588204,0,0,5.907670268291909e-06
7.6,0.5,9.7,1.1,5.1,3.07,Moderate,0.002756506765214474,0,0,0.00010421376538078696
6.3,1.6,6.9,4.8,4.4,2.69,Moderate,0.0022454677812781573,0,0,0.000137634726522649
6.3,2.0,5.7,3.7,6.3,2.91,High,0.0015243735594300558,0,0,0.00032096194650502153
7.8,2.9,9.7,3.3,0.3,3.09,Moderate,0.0023312912633833343,0,0,0.00010059654728027359
9.5,3.9,9.3,0.1,1.2,3.28,High,0.004510548495116588,0,0,0.00019301664791907927
9.7,1.7,5.0,2.7,4.9,3.47,High,0.003768838250352615,0,0,9.589832014578185e-07
6.7,1.9,8.1,5.2,2.1,2.88,Moderate,0.0018808698047920772,0,0,6.543881808149772e-05
8.3,1.7,9.1,4.4,0.5,3.26,High,0.001949332211390435,0,0,0.00044428752304247464
6.4,0.2,8.3,5.2,3.9,2.75,Moderate,0.0035555848342256756,0,0,0.00010147884788022219
5.8,3.2,9.3,5.2,0.5,2.96,Low,0.004254113653286352,0,0,0.00025445668838991724
6.6,2.2,5.3,0.3,9.6,2.94,High,0.002809849896516958,0,0,0.00023525416046345007
8.6,1.8,6.3,1.1,6.2,3.2,High,0.0018153291979205418,0,0,1.412963661405745e-05
7.4,1.4,6.6,5.8,2.8,2.87,Moderate,0.0025158453384197615,0,0,0.0008266961866418791
8.2,0.1,7.2,5.3,3.2,3.12,High,0.0026188918632664604,0,0,0.00012583965021318558
8.8,2.4,7.9,0.3,4.6,3.26,High,0.0017623376924494946,0,0,5.280161500900248e-05
5.7,2.5,6.0,3.0,6.8,2.5,Low,0.0033073953645261053,0,0,0.0014763794774675784
9.7,3.4,8.6,0.2,2.1,3.53,High,0.003024558313093519,0,0,3.821618532550439e-05
5.5,2.0,5.8,5.9,4.8,2.82,High,0.0028820880844394234,0,0,0.0020199436364568145
6.8,2.6,5.6,2.6,6.4,2.77,High,0.0024920224793344007,0,0,0.00024742475916274357
6.4,3.6,5.2,5.5,3.3,2.86,High,0.003750527070793234,0,0,0.0005230306284626946
8.9,0.1,9.8,2.7,2.5,3.51,High,0.0036359203462270123,0,0,0.0005537492211794623
6.5,1.5,5.3,5.9,4.8,3.0,High,0.002732545944162917,0,0,0.00032252607952752926
7.2,3.8,6.2,3.2,3.6,3.02,Moderate,0.0020994264987913053,0,0,0.0007728676544933229
7.4,2.8,5.3,1.2,7.3,3.25,High,0.0031008451262030394,0,0,6.563788085513732e-05
5.9,2.3,6.1,5.2,4.5,2.72,Low,0.002396017618518354,0,0,0.001660194905760757
9.7,2.1,6.8,1.3,4.1,3.55,High,0.002413321151687422,0,0,4.136336760496611e-06
9.7,1.6,8.5,2.1,2.1,3.87,High,0.004333185626988493,0,0,4.271619240328165e-05
7.6,1.1,7.3,2.8,5.2,3.2,Moderate,0.0008511709937093116,0,0,0.00026236769857537344
6.6,0.2,7.5,3.3,6.4,3.02,Moderate,0.0017710470659569946,0,0,0.00011649550051789808
5.8,3.0,9.9,5.0,0.3,2.93,Low,0.004809146985759557,0,0,0.0001820037512162131
8.5,1.8,7.7,5.1,0.9,3.23,High,0.0016364419624078207,0,0,8.134762410871998e-05
7.4,1.5,7.5,3.5,4.1,3.33,Moderate,0.0012479167635691681,0,0,0.00026520421794259665
5.5,2.4,5.6,0.5,10.0,3.11,High,0.004248038110289577,0,0,0.002458647792961746
7.6,1.6,7.9,0.5,6.4,2.89,Moderate,0.0018495502730073673,0,0,0.0003516632890203693
9.9,2.2,8.4,1.1,2.4,3.43,High,0.0023241916512128013,0,0,1.738716821458575e-05
5.5,3.9,6.4,2.5,5.7,2.8,Low,0.002918337252898803,0,0,0.0003838333549422659
9.1,2.1,6.4,0.4,6.0,3.37,High,0.0025506077817204053,0,0,8.360525558748052e-06
5.8,3.6,8.4,1.5,4.7,2.91,Low,0.002478721142942074,0,0,0.0002567720822315255
7.9,1.6,6.8,1.3,6.4,3.1,Moderate,0.0011749718860650476,0,0,0.0006437672913688027
8.3,3.9,5.9,3.5,2.4,2.95,High,0.0036428914743801685,0,0,4.292505882859504e-05
6.3,3.3,7.4,3.3,3.7,2.52,Moderate,0.0034650696187526224,0,0,0.00014606231435227527
6.5,0.7,5.4,4.3,7.1,3.1,High,0.002368605119172618,0,0,0.00026726086087034665
7.0,1.7,7.3,2.2,5.8,2.85,Moderate,0.001113283704432847,0,0,0.00014426336172472008
5.5,1.2,8.3,4.0,5.0,2.76,Low,0.0020880802955547608,0,0,7.965788128836887e-05
6.0,0.8,5.1,5.4,6.7,2.54,High,0.005090669300547877,0,0,0.0011463599211314285
6.1,0.9,6.4,0.8,9.8,2.79,Moderate,0.003387687205096971,0,0,0.0003321686316713576
5.7,2.6,6.7,4.2,4.8,2.9,Low,0.0017637806575690107,0,0,0.0004623205475140315
7.8,1.0,8.3,0.7,6.2,2.69,Moderate,0.0042572610619914875,0,0,0.0007137905184189729
6.3,2.4,9.4,5.9,0.0,3.22,Moderate,0.005030003639476288,0,0,0.00044467432511130565
8.0,1.6,6.1,1.5,6.8,2.75,Moderate,0.003937130380674971,0,0,0.002955177198720996
9.6,1.5,6.9,2.3,3.7,3.37,High,0.0019392704675433982,0,0,4.949317915141076e-06
9.2,2.6,8.1,1.4,2.7,3.39,High,0.0017194473353456666,0,0,3.2548855968850827e-05
7.0,2.0,8.3,0.1,6.6,3.27,Moderate,0.0020978941032447694,0,0,0.00013746530169360337
9.4,1.8,6.7,0.8,5.3,3.37,High,0.0024106815854345012,0,0,6.566293203100854e-06
7.0,2.7,7.1,5.8,1.4,2.47,Moderate,0.005823670181372354,0,0,0.0006517669357139983
8.0,3.2,5.5,2.4,4.9,3.36,High,0.0025788358792970846,0,0,2.4825728705301044e-05
9.3,0.3,5.4,5.1,3.9,3.02,High,0.00577545826112369,0,0,6.167711923956265e-06
6.1,2.7,7.7,5.0,2.5,3.04,Moderate,0.002191073982929226,0,0,0.0001578735752943174
7.1,1.3,8.0,5.6,2.0,3.08,Moderate,0.002069209720468527,0,0,0.0001552626399400583
9.2,4.0,5.1,0.6,5.1,3.62,High,0.006144949743849616,0,0,3.898317380182528e-06
6.4,1.0,8.9,0.3,7.4,3.04,Moderate,0.002557951659292934,0,0,0.00011617084123149293
6.8,2.0,7.8,4.4,3.0,3.27,Moderate,0.001875147708681546,0,0,0.00012195219146687002
7.9,2.2,8.2,1.5,4.2,2.87,Moderate,0.0019515972701819092,0,0,0.00040075478481055695
5.4,0.5,6.1,3.0,9.0,2.91,Low,0.0028333481054053315,0,0,0.00037526307461318507
8.9,1.4,7.0,2.4,4.3,3.5,High,0.001574246949678318,0,0,1.4294432020218235e-05
6.0,0.2,8.0,5.9,3.9,2.76,Moderate,0.003911295945257343,0,0,0.0003359774816179338
9.1,2.8,9.7,1.0,1.4,3.53,High,0.0029385660597646204,0,0,0.000312166850631811
8.3,1.9,8.2,2.5,3.1,3.25,High,0.0007258140795424965,0,0,7.118178740917518e-05
7.6,3.2,8.7,3.0,1.5,2.86,Moderate,0.002317076167301309,0,0,0.00018050697261674822
5.6,2.9,7.5,5.4,2.6,2.98,Low,0.0028722618239608267,0,0,0.0002754294105677928
5.7,3.0,5.0,1.0,9.3,2.42,High,0.00578919782955792,0,0,0.0017599906286767954
7.9,2.9,9.6,2.5,1.1,2.99,Moderate,0.002271357944232068,0,0,0.00012673351826870296
5.0,0.5,7.7,4.1,6.7,3.07,Low,0.00423941013596671,0,0,1.705198565895958e-05
7.1,2.9,7.6,0.4,6.0,3.15,Moderate,0.0015196718254326187,0,0,0.00020163260973357085
8.6,3.6,5.6,5.9,0.3,3.21,High,0.004017659672626199,0,0,1.9938879323147063e-05
6.0,0.0,10.0,1.7,6.3,2.7,Moderate,0.0044750993696700755,0,0,0.0014271495048555124
7.9,3.6,6.6,4.0,1.9,3.29,Moderate,0.0019227482683912558,0,0,0.0010972630745645444
5.9,2.5,6.7,1.3,7.6,2.7,Low,0.0022835795078396245,0,0,0.0011365550091275063
9.5,1.6,6.2,2.7,4.0,3.32,High,0.0022892234553985318,0,0,3.3623039155199934e-06
6.6,3.0,9.9,2.0,2.5,3.03,Moderate,0.0024480670108507903,0,0,8.739650885782471e-05
5.8,2.8,7.6,3.9,3.9,3.09,Low,0.0022861719112575486,0,0,0.0004389650378239162
9.4,1.8,9.5,2.5,0.8,3.91,High,0.005748537203606405,0,0,0.0002773528135296814
6.6,3.9,8.3,0.2,5.0,2.93,Moderate,0.0027219278637168427,0,0,9.467022601716665e-05
6.6,2.5,5.3,0.1,9.5,2.6,High,0.005349259410333364,0,0,0.0005195904667052169
7.2,1.1,5.8,4.1,5.8,2.96,High,0.0018721323529729064,0,0,0.00011364069165156622
7.6,0.8,6.6,3.6,5.4,3.3,Moderate,0.00154833160950297,0,0,0.0007409004760144149
8.6,2.7,7.4,3.4,1.9,3.45,High,0.0015088930948400155,0,0,4.0140248390728266e-05
5.2,2.5,8.9,3.0,4.4,2.51,Low,0.0033991696656934384,0,0,1.610739647328204e-05
8.2,2.8,9.4,1.2,2.4,3.06,High,0.002151582565337838,0,0,0.0006741111545162051
8.8,2.2,9.4,1.9,1.7,3.85,High,0.005441159998515914,0,0,0.0006102099510738734
8.7,3.9,5.4,0.3,5.7,3.42,High,0.004557627732059831,0,0,1.0456442938815806e-05
9.7,2.1,8.1,2.0,2.1,3.49,High,0.0018141386023039713,0,0,1.3974468780346049e-05
8.7,1.2,6.5,5.0,2.6,3.25,High,0.0019394236588739207,0,0,1.8359091075395304e-05
5.4,3.5,6.3,3.6,5.2,2.85,Low,0.0026872287142036193,0,0,0.0002518981829872934
7.1,2.8,6.7,1.7,5.7,3.16,Moderate,0.0011969430602838372,0,0,0.0003158423595217474
10.0,3.0,8.2,1.0,1.8,3.81,High,0.0038685953898709526,0,0,1.6777420192510654e-05
7.7,3.4,5.2,2.2,5.5,3.22,High,0.0027343582617453247,0,0,3.397377140097204e-05
6.2,1.8,5.4,5.7,4.9,2.98,High,0.0027491258434150364,0,0,0.0005421894025865877
7.8,3.7,5.0,4.5,3.0,3.16,High,0.003380664654928271,0,0,3.329975560318012e-05
9.5,0.6,5.5,2.5,5.9,3.44,High,0.0033486603489446543,0,0,2.0230441325551093e-06
7.6,0.6,5.0,4.9,5.9,3.29,High,0.0030211331663349307,0,0,3.5341504213126484e-05
5.4,2.5,9.6,1.3,5.2,2.69,Low,0.003064510039656018,0,0,1.903431261202046e-05
8.0,0.7,8.7,1.8,4.8,3.25,Moderate,0.00156686147029403,0,0,0.00028876033598232556
7.3,2.4,5.9,4.4,4.0,3.3,High,0.0019442952002465706,0,0,0.00010229075593060567
5.8,2.8,5.6,2.6,7.2,2.62,High,0.0029762146696868438,0,0,0.001183901942356085
6.2,3.0,6.3,5.3,3.2,2.91,Moderate,0.002290775581249146,0,0,0.0002155633388806086
8.1,0.4,7.0,4.3,4.2,3.24,High,0.0016527752377088803,0,0,6.938019060553703e-05
8.3,2.5,6.4,2.3,4.5,3.31,High,0.0012001254863328779,0,0,1.8149944641269492e-05
7.5,2.8,6.2,1.9,5.6,3.02,Moderate,0.0014332422326421863,0,0,0.0007314862668489662
6.7,0.1,6.7,4.8,5.7,3.01,Moderate,0.002484048804003797,0,0,0.0003651283807516652
7.3,0.1,9.4,0.1,7.1,3.29,Moderate,0.003793246161359273,0,0,0.00014259196998135936
9.7,2.0,6.7,5.2,0.4,3.47,High,0.0031702075453734126,0,0,6.161432126155789e-06
7.7,0.9,7.1,3.9,4.4,3.08,Moderate,0.0011606850334023315,0,0,0.00042519999654091627
8.6,0.0,9.7,0.9,4.8,3.14,High,0.0037040501413731835,0,0,0.0008153221769525948
5.2,0.5,9.9,1.9,6.5,2.61,Low,0.004916297439227306,0,0,1.0427523544591222e-05
5.6,0.4,8.6,5.1,4.3,2.81,Low,0.0034882046894010327,0,0,0.00018673271710453455
6.1,2.1,6.3,5.6,3.9,2.73,Moderate,0.002513060732925186,0,0,0.00020364884227060736
9.5,2.3,6.8,2.1,3.3,3.74,High,0.003114887463668122,0,0,7.280481314956462e-06
7.3,3.4,9.7,1.2,2.4,2.97,Moderate,0.002283194333785824,0,0,4.5247105983854684e-05
7.8,0.4,6.0,2.5,7.3,3.24,Moderate,0.0019765568115428828,0,0,0.0014762449161200217
5.8,1.8,8.0,4.2,4.2,2.82,Low,0.0015250505795502793,0,0,0.0002739958772173906
6.9,3.5,7.8,2.5,3.3,3.02,Moderate,0.001385968633844435,0,0,9.651469608289115e-05
9.1,2.5,9.2,1.6,1.6,3.22,High,0.0018664953572306443,0,0,0.00014170044081267494
5.6,0.1,6.5,4.2,7.6,2.71,Low,0.002872937394313005,0,0,0.0007492901865141397
7.5,1.7,7.1,1.4,6.3,3.32,Moderate,0.0013398579216777453,0,0,0.00045275758397168983
5.7,0.8,5.3,1.2,11.0,2.74,High,0.0036539991897779935,0,0,0.0011991956493146683
6.8,0.0,9.2,0.2,7.8,2.8,Moderate,0.003898737491544915,0,0,7.754434042565014e-05
9.7,3.6,7.7,1.6,1.4,3.22,High,0.003241976979190503,0,0,1.9160561005335245e-05
8.2,0.2,5.3,2.7,7.6,3.55,High,0.004091507268257308,0,0,1.8257063248838558e-05
7.7,3.6,5.5,4.9,2.3,3.06,High,0.003078618493541514,0,0,6.597381737615172e-05
6.6,1.6,5.8,3.0,7.0,2.73,High,0.002224825685955141,0,0,0.0003510552314028105
9.0,1.8,7.5,4.8,0.9,3.33,High,0.0018232494404688464,0,0,2.9947267084195143e-05
6.3,3.5,7.9,1.3,5.0,3.32,Moderate,0.0037685819638351567,0,0,0.00023130330713188948
6.3,3.2,5.2,6.0,3.3,3.0,High,0.0035428872481509184,0,0,0.0005426911791894431
7.0,2.0,9.4,2.3,3.3,2.98,Moderate,0.0016231177042267495,0,0,2.932273092166864e-05
7.7,0.2,5.0,1.5,9.6,3.0,High,0.004353614904103066,0,0,4.080497810044525e-05
5.6,1.6,8.2,4.3,4.3,2.91,Low,0.0020470195789676474,0,0,0.0001248547616812325
5.9,0.3,9.7,1.6,6.5,2.76,Low,0.003930711252801448,0,0,0.0003411374239733068
9.1,3.1,8.0,1.3,2.5,3.46,High,0.0018372150042727123,0,0,3.6403437027216875e-05
6.3,0.5,7.5,3.5,6.2,2.87,Moderate,0.001636149681218026,0,0,7.810424713154846e-05
6.8,2.6,9.5,0.8,4.3,2.58,Moderate,0.00413771166987339,0,0,6.088494928176214e-05
6.9,0.6,8.1,4.4,4.0,3.0,Moderate,0.0017148274848133077,0,0,9.005587244144003e-05
9.8,0.3,8.0,0.3,5.6,3.53,High,0.003699871639573317,0,0,1.7927457149634895e-05
9.5,2.1,8.3,3.4,0.7,3.35,High,0.0020557291795959914,0,0,3.195039608517167e-05
5.6,1.9,8.0,0.2,8.3,2.99,Low,0.002910169206865253,0,0,0.00016587224257556571
6.4,0.1,7.1,5.4,5.0,2.72,Moderate,0.0037162557880471674,0,0,0.00021952243229485846
9.6,3.0,8.7,1.9,0.8,3.45,High,0.002408548397962143,0,0,4.473254211477718e-05
6.0,0.8,8.4,1.3,7.5,3.19,Moderate,0.0032471175329817138,0,0,0.000544265400756744
8.9,1.8,9.0,3.6,0.7,3.27,High,0.002078230520359733,0,0,0.0001842633231823845
8.3,0.9,6.4,1.9,6.5,3.18,High,0.0016574765464118853,0,0,2.4445752286318272e-05
6.0,1.8,9.5,0.6,6.1,2.78,Moderate,0.002721058636280148,0,0,0.0007774319511821839
8.6,2.7,5.5,5.5,1.7,2.9,High,0.004836798661571334,0,0,2.355527741128321e-05
8.8,1.0,8.5,0.2,5.5,3.52,High,0.0027576255295811,0,0,0.00012946430909534123
9.2,1.8,8.2,1.1,3.7,3.6,High,0.002174110463967308,0,0,3.9614657302015446e-05
7.4,2.5,7.3,5.4,1.4,3.25,Moderate,0.001907874293623332,0,0,0.00041837978973161433
7.5,3.4,9.0,1.7,2.4,3.03,Moderate,0.001820346287582035,0,0,0.00010200270725822185
9.1,0.9,7.6,4.8,1.6,3.08,High,0.0034326227730316007,0,0,5.755332430997775e-05
6.8,2.6,6.2,0.7,7.7,3.0,Moderate,0.001995567803412299,0,0,0.0005318508404822434
6.4,3.4,6.7,5.8,1.7,2.98,Moderate,0.0026743670420243055,0,0,0.00022277642222955156
9.9,1.1,5.2,4.2,3.6,3.3,High,0.0045215285207516765,0,0,1.15804246569383e-06
8.5,0.1,9.4,0.8,5.2,3.25,High,0.0031053496620583516,0,0,0.0005862893201024007
5.6,0.7,9.8,4.2,3.7,2.75,Low,0.004172830660179514,0,0,8.055206261579728e-05
6.7,0.9,7.4,3.3,5.7,3.26,Moderate,0.0017744120211540852,0,0,0.00015884751991245358
8.2,1.0,9.7,0.9,4.2,2.81,High,0.004493819001708061,0,0,0.0017447602556067263
7.2,2.3,7.2,2.5,4.8,3.03,Moderate,0.00059978814716006,0,0,0.00011467019067869896
8.7,2.7,9.2,0.8,2.6,3.58,High,0.003195122220880435,0,0,0.0003713312864706686
6.8,1.9,6.6,0.9,7.8,3.38,Moderate,0.0031780209861856992,0,0,0.0007223593455911679
6.1,0.4,8.4,4.0,5.1,2.88,Moderate,0.002451861876114031,0,0,0.0002061718662634801
7.9,3.9,7.7,4.1,0.4,3.4,Moderate,0.003074570181112164,0,0,0.000946731376447722
5.4,0.8,7.2,3.5,7.1,2.71,Low,0.0025641871151674688,0,0,0.0001536297738969285
9.0,2.4,6.0,3.0,3.6,3.32,High,0.0018440695060786393,0,0,5.4736463437697425e-06
8.7,3.1,7.5,1.4,3.3,2.99,High,0.002613580475518804,0,0,7.465888978667151e-05
8.7,1.0,5.9,3.2,5.2,3.17,High,0.0021483734967782425,0,0,9.871344021758466e-06
6.4,2.5,5.6,3.9,5.6,2.89,High,0.0018661151997141428,0,0,0.0003274605886419098
8.9,2.4,9.9,1.0,1.8,3.44,High,0.0024287060037717495,0,0,0.00041600633133852125
8.4,0.3,7.0,5.8,2.5,2.9,High,0.004431648818104601,0,0,0.00014250224339755466
5.6,2.8,8.2,2.2,5.2,2.91,Low,0.001994113843698079,0,0,0.00010150226558608265
9.8,0.1,6.5,5.5,2.1,3.24,High,0.004854145164072376,0,0,6.651312161578297e-06
7.7,3.3,5.5,5.7,1.8,2.99,High,0.003348399272237437,0,0,7.623422431045576e-05
9.0,0.7,8.6,2.2,3.5,3.62,High,0.002734003184716363,0,0,0.00010672928097376883
9.8,0.5,7.1,2.9,3.7,3.38,High,0.0028087319359752297,0,0,6.208975314809354e-06
6.9,1.5,5.3,4.1,6.2,2.77,High,0.0028818374144251296,0,0,0.00018836704678197588
9.1,3.2,7.4,1.3,3.0,3.31,High,0.001946912469191015,0,0,2.167834637751117e-05
8.2,1.2,6.2,4.4,4.0,3.08,High,0.0019038314244118851,0,0,3.230812132189603e-05
6.2,3.7,7.6,2.2,4.3,2.84,Moderate,0.0018981783353239487,0,0,0.0001069571161585119
9.4,1.6,6.7,1.2,5.1,3.11,High,0.0032231248925767906,0,0,1.008869228313987e-05
8.4,1.2,7.9,0.4,6.1,3.06,High,0.002195728177655921,0,0,0.00013259359496382424
6.0,1.6,9.7,2.3,4.4,2.66,Moderate,0.0029872316928440386,0,0,0.000854333948195014
5.6,0.2,6.5,0.9,10.8,3.0,Low,0.003705811908734767,0,0,0.0007821139830432103
5.9,3.0,5.1,3.3,6.7,2.91,High,0.002904533303786538,0,0,0.0006626992168727138
7.8,1.3,6.5,4.4,4.0,2.69,Moderate,0.004135156349049375,0,0,0.0020913713488620784
9.4,0.8,5.5,5.4,2.9,3.55,High,0.003698369549020548,0,0,2.960919111882808e-06
6.8,0.5,7.9,3.2,5.6,2.61,Moderate,0.003713026661005472,0,0,0.00018336715504075284
6.0,1.8,9.0,3.5,3.7,2.92,Moderate,0.0018496042144860322,0,0,0.00038613260932041413
8.5,3.2,8.1,0.6,3.6,3.09,High,0.002157785459721383,0,0,0.00014626737993582241
8.6,2.7,5.1,2.5,5.1,3.54,High,0.003377658453034376,0,0,6.626892715417459e-06
6.1,2.4,9.6,4.7,1.2,2.67,Moderate,0.003773242739580105,0,0,0.000690867830930836
9.6,3.9,5.1,3.4,2.0,3.65,High,0.005099399556261334,0,0,1.8117375627898608e-06
6.3,3.9,8.1,4.5,1.2,2.89,Moderate,0.0030549123983208094,0,0,0.00013339783370581876
5.4,0.7,8.8,0.1,9.0,2.57,Low,0.0049651314749266495,0,0,7.419137647269797e-05
8.1,2.8,6.7,0.6,5.8,3.5,High,0.0027341041463093507,0,0,6.851838611413614e-05
5.3,2.4,7.6,4.5,4.2,2.25,Low,0.005517623093775753,0,0,0.0001730271870138056
7.0,0.1,6.7,5.9,4.3,3.12,Moderate,0.003163674418899544,0,0,0.0006857930156456342
9.4,1.3,7.9,4.6,0.8,3.34,High,0.002432558317737379,0,0,3.0004695692079858e-05
5.4,2.0,9.8,4.2,2.6,2.8,Low,0.0033915604798451086,0,0,1.957023702985374e-05
5.4,0.8,8.9,5.0,3.9,3.12,Low,0.0047300108807375625,0,0,5.568638371690639e-05
5.1,3.3,8.9,1.6,5.1,3.02,Low,0.003912624030185309,0,0,6.796846064961851e-06
8.5,0.9,5.2,1.2,8.2,3.17,High,0.004089017477330856,0,0,1.1071728774441091e-05
7.1,2.0,7.4,1.6,5.9,2.86,Moderate,0.00125272590086074,0,0,0.0001740187482827187
5.1,2.4,7.0,1.8,7.7,2.84,Low,0.002026660611229648,0,0,2.2850483221548926e-05
9.3,2.0,5.7,4.2,2.8,3.51,High,0.002660158275490923,0,0,3.1940915679875537e-06
6.0,1.8,5.3,5.0,5.9,2.88,High,0.0027118188795908194,0,0,0.0006488348718761059
8.7,2.5,9.0,1.6,2.2,3.53,High,0.0020936759086004502,0,0,0.00021143613358498876
8.9,1.8,9.7,1.8,1.8,3.63,High,0.0029400972094046117,0,0,0.00039962418069837185
9.1,2.2,5.9,2.8,4.0,3.33,High,0.0019507931081354946,0,0,4.24825129968314e-06
9.8,3.0,9.1,0.1,2.0,3.9,High,0.006087598666573282,0,0,9.222645062661581e-05
9.2,0.2,9.3,2.9,2.4,3.29,High,0.0030998879223997616,0,0,0.00021019530011897813
6.0,1.3,6.4,3.2,7.1,2.84,Moderate,0.001641587962783804,0,0,0.0001440109642265682
6.2,1.8,7.6,4.6,3.8,2.98,Moderate,0.001398923832408991,0,0,7.255442693491031e-05
7.2,3.2,8.1,0.6,4.9,3.04,Moderate,0.0016271318110372736,0,0,0.0001477522091578051
7.0,3.0,7.9,2.3,3.8,2.81,Moderate,0.0015620070430709988,0,0,0.00010768888516355556
5.9,0.9,7.9,2.5,6.8,2.63,Low,0.002301856257690673,0,0,0.0006987467096756673
8.3,3.4,6.3,2.9,3.1,3.26,High,0.0018835818644662966,0,0,2.804573932724511e-05
9.9,1.3,8.0,0.4,4.4,3.33,High,0.0031176586416213855,0,0,1.4635821240599663e-05
9.8,2.9,8.9,1.7,0.7,3.51,High,0.002052368956639678,0,0,3.2208085521750604e-05
7.9,1.8,9.3,4.8,0.2,3.34,Moderate,0.003188630662516246,0,0,0.00026195573036692956
7.9,2.2,7.3,1.3,5.3,3.18,Moderate,0.0008892719639266956,0,0,0.00037419975039406413
5.0,1.0,7.5,2.3,8.2,2.82,Low,0.0026553167610957585,0,0,1.3213952193933277e-05
6.8,1.8,5.7,0.3,9.4,3.01,High,0.002957908349958195,0,0,0.00025682663524490235
8.9,2.3,8.8,0.6,3.4,3.02,High,0.002977844091202153,0,0,0.00021542314402348665
6.1,0.0,5.7,1.9,10.3,3.01,High,0.004204977909325877,0,0,0.0009850372369063494
5.6,3.9,6.5,0.8,7.2,2.92,Low,0.0036681583114184643,0,0,0.000619505743207493
5.3,3.4,9.8,1.4,4.1,2.53,Low,0.004452343812617485,0,0,1.4044690743577042e-05
7.3,0.1,8.2,2.5,5.9,2.92,Moderate,0.002323257948501892,0,0,0.0002186442302526601
8.3,1.7,5.9,4.1,4.0,3.11,High,0.0018127437450018268,0,0,1.85237331161014e-05
7.8,3.4,5.6,4.7,2.5,3.02,High,0.002939069314999009,0,0,5.918998433918224e-05
8.5,1.8,9.7,0.6,3.4,3.34,High,0.002127552251501185,0,0,0.0005144117911162336
8.2,1.5,9.8,1.5,3.0,3.4,High,0.002470323281375881,0,0,0.0008922642102590027
10.0,1.0,7.2,3.0,2.8,3.37,High,0.002723749668961335,0,0,4.888524365478945e-06
6.5,0.1,6.1,1.7,9.6,2.72,Moderate,0.002711080157183566,0,0,0.0005147456495553955
9.4,2.8,5.4,3.9,2.5,3.37,High,0.0029776809308735505,0,0,2.344006685699487e-06
8.3,3.8,5.0,1.5,5.4,3.43,High,0.004313066246628359,0,0,1.3478347159276727e-05
5.5,2.1,6.2,1.1,9.1,2.98,Low,0.0031700837462578487,0,0,0.0004901922470974464
9.1,0.5,7.3,5.6,1.5,3.37,High,0.003089442158353384,0,0,3.3322173935448e-05
5.9,1.3,7.1,1.9,7.8,2.91,Low,0.0014625387319535063,0,0,0.0005966943600359266
6.4,3.9,5.8,4.4,3.5,2.91,High,0.0029034466446765605,0,0,0.0006352111788944975
5.9,2.6,8.6,4.1,2.8,2.98,Low,0.002075337848504365,0,0,0.0003269424686229418
6.6,1.0,9.8,5.5,1.1,3.23,Moderate,0.004769448517101088,0,0,0.00013768828217729709
7.3,1.7,5.8,2.6,6.6,3.07,High,0.0013430319598082506,0,0,6.302335960086343e-05
