Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,GPA,Stress_High,Stress_Low,Stress_Moderate,Leverage,High_Leverage_2p,High_Leverage_3p,Cook_Distance
6.2,1.2,8.9,0.5,7.2,2.76,0,0,1,0.0033307049722373287,0,0,0.00021673262054195338
9.1,1.7,8.0,0.5,4.7,3.23,1,0,0,0.0013544603068583751,0,0,7.843941575695118e-05
9.8,3.2,7.3,0.8,2.9,3.42,1,0,0,0.0028419588306444737,0,0,1.950427179590471e-05
9.7,1.4,5.8,3.4,3.7,3.67,1,0,0,0.003671799670855755,0,0,0.0004311720125993726
7.4,4.0,8.4,0.3,3.9,3.15,0,0,1,0.0035054304791048685,0,0,6.68249900320305e-05
10.0,1.6,6.4,3.3,2.7,3.39,1,0,0,0.0038779137273222707,0,0,0.00019170109368999057
5.0,1.8,9.2,3.4,4.6,2.7,0,1,0,0.005039824678861433,0,0,2.7085269163560285e-05
10.0,1.1,6.4,1.0,5.5,3.4,1,0,0,0.004488102052072982,0,0,0.00018986922391233093
9.0,3.6,9.9,0.3,1.2,3.19,1,0,0,0.004619604136316051,0,0,0.0002822290025876411
9.4,1.3,5.6,5.2,2.5,3.2,1,0,0,0.003917166044474844,0,0,0.0006495085886839204
7.1,1.1,8.7,2.7,4.4,3.15,0,0,1,0.0020320088929114003,0,0,6.365583525765702e-05
9.9,0.2,6.8,2.9,4.2,3.09,1,0,0,0.00410520264134301,0,0,0.002223766836548505
8.6,3.5,9.7,1.8,0.4,3.3,1,0,0,0.004519193704284866,0,0,1.0198710696673894e-05
9.3,2.2,9.1,1.0,2.4,3.07,1,0,0,0.0014868238430981358,0,0,0.0004696933572467095
7.3,1.1,9.8,1.8,4.0,2.91,0,0,1,0.0030676229261412794,0,0,0.00025411247934140237
5.5,2.1,5.3,0.7,10.4,2.79,1,0,0,0.009933986000601032,1,0,2.8510160282813805e-05
7.2,3.2,8.7,2.1,2.8,2.78,0,0,1,0.0023266020446445113,0,0,0.0005110823060208695
6.7,1.3,8.9,0.3,6.8,2.79,0,0,1,0.0020205670487807165,0,0,0.00022703156060899192
6.2,3.7,9.3,3.4,1.4,2.92,0,0,1,0.004979748409832571,0,0,1.403985474362043e-05
7.4,2.1,9.9,4.4,0.2,3.23,0,0,1,0.003495633452507113,0,0,0.00022358411552881062
6.0,0.9,8.4,2.4,6.3,2.79,0,0,1,0.0033105213587907127,0,0,8.519685955594057e-05
9.7,0.4,7.6,5.5,0.8,3.73,1,0,0,0.0046739769217840265,0,0,0.0009112920178283473
5.8,3.9,9.6,0.8,3.9,2.57,0,1,0,0.006041987776280542,0,0,0.0014021545465886674
5.6,0.3,9.5,1.2,7.4,2.57,0,1,0,0.005593328710656485,0,0,0.0012671390026508
8.0,0.3,6.1,5.6,4.0,2.76,0,0,1,0.005474877550652929,0,0,0.0033723946224989334
9.5,3.1,5.1,2.0,4.3,3.14,1,0,0,0.005616284755825851,0,0,0.0014724884677653615
9.5,2.5,5.4,5.5,1.1,3.59,1,0,0,0.003516947399621398,0,0,0.00024308427907432912
9.8,0.3,7.7,1.8,4.4,3.23,1,0,0,0.0032389857035544523,0,0,0.0006656181527981558
7.9,3.8,7.5,0.4,4.4,3.11,0,0,1,0.003987037036912104,0,0,2.2789808781928547e-05
8.1,1.4,9.3,2.3,2.9,3.11,1,0,0,0.002829692670927711,0,0,9.322980922643139e-05
8.8,1.1,8.8,1.1,4.2,3.22,1,0,0,0.00209548245127746,0,0,6.914109653617351e-05
6.6,1.9,9.7,5.4,0.4,2.88,0,0,1,0.005697439447361376,0,0,0.000130218854225924
5.7,2.0,7.3,5.4,3.6,2.62,0,1,0,0.003892158290346195,0,0,0.0006768625886013532
9.7,1.5,7.5,4.8,0.5,3.3,1,0,0,0.002460734329072371,0,0,0.0002165947563686498
6.1,0.8,5.2,3.9,8.0,2.56,1,0,0,0.005396472165059582,0,0,0.0022444604392219502
6.3,0.2,6.2,4.8,6.5,2.93,0,0,1,0.003303225739211508,0,0,2.114986594814665e-06
7.1,3.9,6.0,1.3,5.7,3.3,0,0,1,0.004481995408576095,0,0,0.0009613267558220921
6.5,0.7,6.9,5.5,4.4,2.71,0,0,1,0.0024234647749241094,0,0,0.0005017909722462471
9.7,0.2,6.1,3.4,4.6,3.81,1,0,0,0.004348204076009762,0,0,0.0014363126264395768
8.1,0.2,7.0,3.9,4.8,3.41,1,0,0,0.002252502974537979,0,0,0.0002154735993346006
6.6,0.4,7.1,0.8,9.1,3.27,0,0,1,0.0035227188671999956,0,0,0.0009085720369351761
9.7,1.9,6.6,4.4,1.4,3.06,1,0,0,0.0028222719447281927,0,0,0.0014492598332289477
9.1,3.5,8.4,0.1,2.9,3.36,1,0,0,0.003260867098793738,0,0,6.007055765529393e-07
7.8,3.1,5.7,1.4,6.0,3.14,1,0,0,0.0023505071789837236,0,0,5.144562374818426e-06
7.2,0.0,9.1,2.2,5.5,3.41,0,0,1,0.0035735344451815667,0,0,0.0012667941833547473
7.7,2.7,8.5,4.9,0.2,2.68,0,0,1,0.002889899141765298,0,0,0.0018204612445976145
9.8,2.6,6.5,0.6,4.5,3.62,1,0,0,0.004019356204983623,0,0,0.00026185919734432694
9.2,1.4,8.3,2.4,2.7,3.47,1,0,0,0.0015973025318908954,0,0,3.375118572216154e-05
5.3,1.7,7.7,2.6,6.7,2.54,0,1,0,0.003988790008675681,0,0,0.0007850346222777867
8.7,3.3,8.9,0.1,3.0,3.34,1,0,0,0.0029471516707392925,0,0,2.232449582763829e-05
9.7,3.3,9.2,0.5,1.3,3.18,1,0,0,0.0048518015859766615,0,0,0.0010393262657017246
7.1,1.9,5.8,0.2,9.0,3.02,1,0,0,0.0045344000640588295,0,0,2.9189615370772752e-05
9.6,2.3,8.3,3.5,0.3,3.41,1,0,0,0.002877493196266066,0,0,9.831503732725533e-06
6.7,2.5,5.2,1.1,8.5,3.11,1,0,0,0.0030305323234137097,0,0,0.0001060931076813101
6.8,1.5,7.7,0.0,8.0,3.15,0,0,1,0.00223306258228083,0,0,0.0001549531114683643
6.2,0.8,6.3,4.8,5.9,2.76,0,0,1,0.0030281096429213505,0,0,0.00025049456804072636
7.5,3.5,6.2,0.5,6.3,3.0,0,0,1,0.004789436901397567,0,0,0.0001434540992769289
6.8,3.0,7.8,4.9,1.5,2.99,0,0,1,0.002711836900329987,0,0,2.0542735388321408e-07
5.2,3.9,6.9,0.9,7.1,3.28,0,1,0,0.005676601238937557,0,0,0.00469962402481959
8.3,1.1,7.9,3.5,3.2,3.49,1,0,0,0.001577671495402275,0,0,0.000269814914057848
6.3,1.8,7.7,4.0,4.2,2.91,0,0,1,0.001893848662632482,0,0,1.473727079955875e-06
8.9,1.6,8.2,0.8,4.5,3.3,1,0,0,0.0012879887223481551,0,0,5.469603626862426e-06
8.6,0.1,6.0,2.9,6.4,3.42,1,0,0,0.0034518264601425415,0,0,0.0001207711224999241
9.4,2.1,9.6,1.4,1.5,3.2,1,0,0,0.0027470056937026355,0,0,0.0003584190002657407
9.0,1.0,9.5,4.1,0.4,3.34,1,0,0,0.004207563624900251,0,0,3.7746478689578874e-06
9.7,2.1,8.4,3.0,0.8,3.51,1,0,0,0.001611927900857949,0,0,1.2729598394696688e-05
5.2,2.0,5.8,1.1,9.9,2.58,1,0,0,0.009211392958459776,1,0,0.0010728418423005786
6.8,1.7,8.1,0.4,7.0,2.75,0,0,1,0.0020806866294525122,0,0,0.00038890931472080183
7.9,2.5,7.8,4.3,1.5,3.19,0,0,1,0.002740869493270799,0,0,4.351978922718727e-06
6.7,3.1,7.2,2.9,4.1,3.24,0,0,1,0.0020471209909883412,0,0,0.00042961460396636155
6.5,0.3,5.5,5.5,6.2,3.28,1,0,0,0.005049529897694906,0,0,0.0012731995249968845
8.4,0.5,6.8,3.6,4.7,3.34,1,0,0,0.00206965930476404,0,0,2.4714426769663883e-05
5.0,0.8,9.8,3.7,4.7,2.69,0,1,0,0.006880127075483139,0,0,7.013247987903276e-05
6.3,0.3,5.1,1.5,10.8,2.9,1,0,0,0.005462343621166129,0,0,5.824194497986999e-05
8.6,3.7,7.0,0.9,3.8,3.48,1,0,0,0.00198044011362858,0,0,0.00024240964707426463
7.6,3.6,9.0,0.3,3.5,3.27,0,0,1,0.002753925671976408,0,0,0.00023607455479326554
9.5,0.5,7.7,5.3,1.0,3.78,1,0,0,0.002800244366542497,0,0,0.0009571576509835506
7.1,1.9,5.4,1.7,7.9,3.14,1,0,0,0.0029990884146790867,0,0,4.5915737309798844e-05
6.4,1.8,8.4,1.0,6.4,2.93,0,0,1,0.002253847130546762,0,0,1.4006823759986552e-07
7.4,3.0,9.3,2.7,1.6,2.95,0,0,1,0.0024199778105223695,0,0,0.00012289693329308382
9.7,0.5,8.9,1.3,3.6,3.53,1,0,0,0.003176272574186843,0,0,3.892486196473176e-05
9.7,2.9,8.8,0.6,2.0,3.87,1,0,0,0.0033679047014905815,0,0,0.0018377096614650124
8.8,0.4,9.8,4.5,0.5,3.12,1,0,0,0.004614035119049728,0,0,0.0006273153909249657
6.4,3.3,7.6,2.8,3.9,3.11,0,0,1,0.0023500570395972643,0,0,0.0002361541160181935
8.6,1.6,8.1,4.0,1.7,2.94,1,0,0,0.0014426317831710573,0,0,0.0005590185831461158
8.6,0.2,9.3,2.7,3.2,3.11,1,0,0,0.0035055766254761243,0,0,0.0003891175572444514
7.4,3.5,6.9,4.5,1.7,2.95,0,0,1,0.0031896562416407863,0,0,0.0001820581708112759
5.5,1.9,10.0,4.6,2.0,2.83,0,1,0,0.007157217193668424,0,0,3.8411493114000784e-06
6.2,1.6,8.9,4.6,2.7,2.63,0,0,1,0.0031235819959254973,0,0,0.0007432155881757505
6.1,3.7,8.0,2.3,3.9,3.41,0,0,1,0.0031537054322096927,0,0,0.002743297850373194
7.8,1.9,7.5,1.1,5.7,3.18,0,0,1,0.0024630082757802806,0,0,5.5747143808526795e-06
9.1,2.2,5.7,4.6,2.4,3.17,1,0,0,0.0021624351725821325,0,0,0.0002869961227793315
7.6,0.5,9.7,1.1,5.1,3.07,0,0,1,0.0031440201047708196,0,0,2.8497132615220016e-05
6.3,1.6,6.9,4.8,4.4,2.69,0,0,1,0.0020961102744321046,0,0,0.0003742601312023339
6.3,2.0,5.7,3.7,6.3,2.91,1,0,0,0.004058505006044643,0,0,1.7216455526425075e-05
7.8,2.9,9.7,3.3,0.3,3.09,0,0,1,0.0032454720599987504,0,0,2.5392191025911008e-05
9.5,3.9,9.3,0.1,1.2,3.28,1,0,0,0.0030816856704205297,0,0,0.00015391162893743993
9.7,1.7,5.0,2.7,4.9,3.47,1,0,0,0.005140983226715254,0,0,2.743781830595747e-07
6.7,1.9,8.1,5.2,2.1,2.88,0,0,1,0.002436695044961804,0,0,8.556331322938146e-05
8.3,1.7,9.1,4.4,0.5,3.26,1,0,0,0.003738977413083132,0,0,2.2607296734625687e-06
6.4,0.2,8.3,5.2,3.9,2.75,0,0,1,0.003957771131181451,0,0,0.0004998754183009102
5.8,3.2,9.3,5.2,0.5,2.96,0,1,0,0.005956160200963593,0,0,0.00019569517273434857
6.6,2.2,5.3,0.3,9.6,2.94,1,0,0,0.005281084455221652,0,0,3.824594155533106e-05
8.6,1.8,6.3,1.1,6.2,3.2,1,0,0,0.0021907097206004637,0,0,6.30698075569525e-05
7.4,1.4,6.6,5.8,2.8,2.87,0,0,1,0.003054822412315343,0,0,0.0005171385977509296
8.2,0.1,7.2,5.3,3.2,3.12,1,0,0,0.0030401529642486384,0,0,0.0001592261689936464
8.8,2.4,7.9,0.3,4.6,3.26,1,0,0,0.0013112881290373076,0,0,1.2714477475922917e-05
5.7,2.5,6.0,3.0,6.8,2.5,0,1,0,0.005230609456649811,0,0,0.00203686361118851
9.7,3.4,8.6,0.2,2.1,3.53,1,0,0,0.0045946111653619205,0,0,0.00010258665626210633
5.5,2.0,5.8,5.9,4.8,2.82,1,0,0,0.004958960963926487,0,0,6.880879483170651e-07
6.8,2.6,5.6,2.6,6.4,2.77,1,0,0,0.0026667740674085018,0,0,0.0005047530882795952
6.4,3.6,5.2,5.5,3.3,2.86,1,0,0,0.0044993578913129495,0,0,0.00012513278548592836
8.9,0.1,9.8,2.7,2.5,3.51,1,0,0,0.004296112650306505,0,0,0.00035852377858603947
6.5,1.5,5.3,5.9,4.8,3.0,1,0,0,0.003116636269658117,0,0,1.8032648468095176e-06
7.2,3.8,6.2,3.2,3.6,3.02,0,0,1,0.0036953072725001207,0,0,1.3173272193169926e-05
7.4,2.8,5.3,1.2,7.3,3.25,1,0,0,0.003087636086073934,0,0,0.00018956680514695573
5.9,2.3,6.1,5.2,4.5,2.72,0,1,0,0.005063718809313319,0,0,0.00045382435298347694
9.7,2.1,6.8,1.3,4.1,3.55,1,0,0,0.002718859676138006,0,0,6.364428764724863e-05
9.7,1.6,8.5,2.1,2.1,3.87,1,0,0,0.002294488595164728,0,0,0.0011741303607834663
7.6,1.1,7.3,2.8,5.2,3.2,0,0,1,0.0023157962658957873,0,0,3.3662164680377595e-05
6.6,0.2,7.5,3.3,6.4,3.02,0,0,1,0.002923949277518495,0,0,1.1781020116448493e-05
5.8,3.0,9.9,5.0,0.3,2.93,0,1,0,0.007629628136004578,0,0,0.00013000878834924117
8.5,1.8,7.7,5.1,0.9,3.23,1,0,0,0.002097505325520269,0,0,1.746497752659064e-05
7.4,1.5,7.5,3.5,4.1,3.33,0,0,1,0.0018672661771316833,0,0,0.0003085927284935721
5.5,2.4,5.6,0.5,10.0,3.11,1,0,0,0.007077154960124737,0,0,0.0018817280429839183
7.6,1.6,7.9,0.5,6.4,2.89,0,0,1,0.002374564577054498,0,0,0.00039124017954714137
9.9,2.2,8.4,1.1,2.4,3.43,1,0,0,0.001681299638034488,0,0,1.6438383911494826e-05
5.5,3.9,6.4,2.5,5.7,2.8,0,1,0,0.005404159221346012,0,0,2.4633713911413055e-06
9.1,2.1,6.4,0.4,6.0,3.37,1,0,0,0.00278258440165574,0,0,1.2418034129644094e-09
5.8,3.6,8.4,1.5,4.7,2.91,0,1,0,0.004710032881819995,0,0,4.9018168138902436e-05
7.9,1.6,6.8,1.3,6.4,3.1,0,0,1,0.0033305843883881217,0,0,5.490988835685816e-05
8.3,3.9,5.9,3.5,2.4,2.95,1,0,0,0.0032369674818125815,0,0,0.0008357391420307422
6.3,3.3,7.4,3.3,3.7,2.52,0,0,1,0.0022810002056717375,0,0,0.0010895066298177553
6.5,0.7,5.4,4.3,7.1,3.1,1,0,0,0.003966413434581133,0,0,0.0001486892279401157
7.0,1.7,7.3,2.2,5.8,2.85,0,0,1,0.0017148439345017487,0,0,0.0001764365496153131
5.5,1.2,8.3,4.0,5.0,2.76,0,1,0,0.0037331212030197116,0,0,5.2061214330674995e-05
6.0,0.8,5.1,5.4,6.7,2.54,1,0,0,0.004098974587457447,0,0,0.0017667881776704264
6.1,0.9,6.4,0.8,9.8,2.79,0,0,1,0.004870122645971794,0,0,0.00018809550841624635
5.7,2.6,6.7,4.2,4.8,2.9,0,1,0,0.004502120377860071,0,0,2.9385724407724538e-05
7.8,1.0,8.3,0.7,6.2,2.69,0,0,1,0.002452215527444501,0,0,0.001631434859845581
6.3,2.4,9.4,5.9,0.0,3.22,0,0,1,0.006047017351311101,0,0,0.0017020173006436494
8.0,1.6,6.1,1.5,6.8,2.75,0,0,1,0.004623996241014043,0,0,0.0027739155371600114
9.6,1.5,6.9,2.3,3.7,3.37,1,0,0,0.0021750765945360313,0,0,4.55756149402677e-05
9.2,2.6,8.1,1.4,2.7,3.39,1,0,0,0.0020010914910277527,0,0,9.905729476459136e-07
7.0,2.0,8.3,0.1,6.6,3.27,0,0,1,0.0018752644338234912,0,0,0.0003458309404649217
9.4,1.8,6.7,0.8,5.3,3.37,1,0,0,0.002512403429486555,0,0,1.7947869644159578e-05
7.0,2.7,7.1,5.8,1.4,2.47,0,0,1,0.0033908981964657766,0,0,0.0032855438523480577
8.0,3.2,5.5,2.4,4.9,3.36,1,0,0,0.0024837333002480453,0,0,0.0001973728372502091
9.3,0.3,5.4,5.1,3.9,3.02,1,0,0,0.004261073375978029,0,0,0.002148039041048677
6.1,2.7,7.7,5.0,2.5,3.04,0,0,1,0.0030087545458854603,0,0,0.00020792546908428959
7.1,1.3,8.0,5.6,2.0,3.08,0,0,1,0.0021038275804801817,0,0,4.335862529322817e-06
9.2,4.0,5.1,0.6,5.1,3.62,1,0,0,0.006564333189367056,0,0,0.0012000493560088638
6.4,1.0,8.9,0.3,7.4,3.04,0,0,1,0.0035983727360112032,0,0,0.00011583833279783225
6.8,2.0,7.8,4.4,3.0,3.27,0,0,1,0.0018890588506390725,0,0,0.00041621440673528855
7.9,2.2,8.2,1.5,4.2,2.87,0,0,1,0.0020356488699003585,0,0,0.0005386357544247431
5.4,0.5,6.1,3.0,9.0,2.91,0,1,0,0.005591256345294565,0,0,0.00012810746840498884
8.9,1.4,7.0,2.4,4.3,3.5,1,0,0,0.0014146009376126466,0,0,0.00010332743418479216
6.0,0.2,8.0,5.9,3.9,2.76,0,0,1,0.004635518873025815,0,0,0.00025317285390573217
9.1,2.8,9.7,1.0,1.4,3.53,1,0,0,0.003431991045502839,0,0,0.00032643343472617286
8.3,1.9,8.2,2.5,3.1,3.25,1,0,0,0.001546127127129513,0,0,1.1510414357647601e-07
7.6,3.2,8.7,3.0,1.5,2.86,0,0,1,0.002431621229123036,0,0,0.0004681806667157939
5.6,2.9,7.5,5.4,2.6,2.98,0,1,0,0.004667399034557915,0,0,0.00030157846929908857
5.7,3.0,5.0,1.0,9.3,2.42,1,0,0,0.005680175719800631,0,0,0.003179056143135173
7.9,2.9,9.6,2.5,1.1,2.99,0,0,1,0.003804838476580381,0,0,0.00031868055033136355
5.0,0.5,7.7,4.1,6.7,3.07,0,1,0,0.004940946859303404,0,0,0.0014818268770787357
7.1,2.9,7.6,0.4,6.0,3.15,0,0,1,0.0025123301513067576,0,0,9.964588234505672e-05
8.6,3.6,5.6,5.9,0.3,3.21,1,0,0,0.00373988452813793,0,0,7.918251420127326e-05
6.0,0.0,10.0,1.7,6.3,2.7,0,0,1,0.006010378560769798,0,0,0.0006102539010489162
7.9,3.6,6.6,4.0,1.9,3.29,0,0,1,0.003923334518089753,0,0,0.00019431055942305053
5.9,2.5,6.7,1.3,7.6,2.7,0,1,0,0.005212668513878388,0,0,0.0005280925128077734
9.5,1.6,6.2,2.7,4.0,3.32,1,0,0,0.0030504158776484074,0,0,0.00013408947057300924
6.6,3.0,9.9,2.0,2.5,3.03,0,0,1,0.004124166480733431,0,0,7.644602613910793e-05
5.8,2.8,7.6,3.9,3.9,3.09,0,1,0,0.0037894063559838526,0,0,0.0005938473552422625
9.4,1.8,9.5,2.5,0.8,3.91,1,0,0,0.0038082313283879085,0,0,0.0029192419021386294
6.6,3.9,8.3,0.2,5.0,2.93,0,0,1,0.003401741837078455,0,0,3.7510614702049436e-06
6.6,2.5,5.3,0.1,9.5,2.6,1,0,0,0.004814193363682229,0,0,0.0022076630573469916
7.2,1.1,5.8,4.1,5.8,2.96,1,0,0,0.002017779115089734,0,0,0.00010867459392823512
7.6,0.8,6.6,3.6,5.4,3.3,0,0,1,0.003167070234635719,0,0,0.00025804614759507766
8.6,2.7,7.4,3.4,1.9,3.45,1,0,0,0.0014038742694729245,0,0,0.00011049724312410248
5.2,2.5,8.9,3.0,4.4,2.51,0,1,0,0.004605452334015207,0,0,0.0009426082143752391
8.2,2.8,9.4,1.2,2.4,3.06,1,0,0,0.0034502110052737193,0,0,0.00026021490641298746
8.8,2.2,9.4,1.9,1.7,3.85,1,0,0,0.0032195971908696532,0,0,0.0028318122424996336
8.7,3.9,5.4,0.3,5.7,3.42,1,0,0,0.004654906819292417,0,0,0.00020993726414458914
9.7,2.1,8.1,2.0,2.1,3.49,1,0,0,0.0021065590611194897,0,0,6.255367498253866e-06
8.7,1.2,6.5,5.0,2.6,3.25,1,0,0,0.0018087660841460008,0,0,2.841341195479228e-05
5.4,3.5,6.3,3.6,5.2,2.85,0,1,0,0.004697268270110211,0,0,3.3775085491674206e-05
7.1,2.8,6.7,1.7,5.7,3.16,0,0,1,0.0025985978355097775,0,0,0.00011066813117989701
10.0,3.0,8.2,1.0,1.8,3.81,1,0,0,0.0037923551900440836,0,0,0.0011443001169900156
7.7,3.4,5.2,2.2,5.5,3.22,1,0,0,0.0027556051733562794,0,0,3.8974564165192464e-05
6.2,1.8,5.4,5.7,4.9,2.98,1,0,0,0.003504339248149555,0,0,1.9722039122523643e-05
7.8,3.7,5.0,4.5,3.0,3.16,1,0,0,0.0034522282189974373,0,0,9.099047853920979e-07
9.5,0.6,5.5,2.5,5.9,3.44,1,0,0,0.004837271134370289,0,0,1.3171310203094494e-06
7.6,0.6,5.0,4.9,5.9,3.29,1,0,0,0.0034824937673775683,0,0,0.00017508347893882797
5.4,2.5,9.6,1.3,5.2,2.69,0,1,0,0.00475351025344589,0,0,0.0001574150103091148
8.0,0.7,8.7,1.8,4.8,3.25,0,0,1,0.00256406628069908,0,0,2.9108004931069763e-05
7.3,2.4,5.9,4.4,4.0,3.3,1,0,0,0.0018667833699501876,0,0,0.00023201654363615983
5.8,2.8,5.6,2.6,7.2,2.62,1,0,0,0.004905570810505203,0,0,0.0008918604273561543
6.2,3.0,6.3,5.3,3.2,2.91,0,0,1,0.002483437642036544,0,0,1.4495212825877098e-08
8.1,0.4,7.0,4.3,4.2,3.24,1,0,0,0.0019582606171052687,0,0,3.5083477318228935e-07
8.3,2.5,6.4,2.3,4.5,3.31,1,0,0,0.0014292641585161793,0,0,1.739122290306798e-05
7.5,2.8,6.2,1.9,5.6,3.02,0,0,1,0.003489402080471041,0,0,7.892891065675969e-05
6.7,0.1,6.7,4.8,5.7,3.01,0,0,1,0.0035576780209341224,0,0,2.771188142225093e-07
7.3,0.1,9.4,0.1,7.1,3.29,0,0,1,0.004012029239903489,0,0,0.0005396873149244139
9.7,2.0,6.7,5.2,0.4,3.47,1,0,0,0.0029604661561712852,0,0,4.611990589643115e-09
7.7,0.9,7.1,3.9,4.4,3.08,0,0,1,0.0027333265015034225,0,0,4.14042895150602e-05
8.6,0.0,9.7,0.9,4.8,3.14,1,0,0,0.003965502941309651,0,0,0.0003026491417426708
5.2,0.5,9.9,1.9,6.5,2.61,0,1,0,0.006604451368265613,0,0,0.0005725732437911825
5.6,0.4,8.6,5.1,4.3,2.81,0,1,0,0.005109019489466955,0,0,2.4169131301635907e-05
6.1,2.1,6.3,5.6,3.9,2.73,0,0,1,0.002760807612745193,0,0,0.00024552286761316726
9.5,2.3,6.8,2.1,3.3,3.74,1,0,0,0.0022559430136900533,0,0,0.0006576579715109376
7.3,3.4,9.7,1.2,2.4,2.97,0,0,1,0.0033797120622174725,0,0,7.812109956340573e-05
7.8,0.4,6.0,2.5,7.3,3.24,0,0,1,0.005242978005570082,0,0,7.594351187771586e-05
5.8,1.8,8.0,4.2,4.2,2.82,0,1,0,0.0035510956175845085,0,0,2.782667089084436e-05
6.9,3.5,7.8,2.5,3.3,3.02,0,0,1,0.0025586749519450414,0,0,2.202995273745187e-06
9.1,2.5,9.2,1.6,1.6,3.22,1,0,0,0.002313738911636343,0,0,0.0001366928736429059
5.6,0.1,6.5,4.2,7.6,2.71,0,1,0,0.00587933858865998,0,0,0.0003962644660293137
7.5,1.7,7.1,1.4,6.3,3.32,0,0,1,0.0025039977811218816,0,0,0.00033837631558528586
5.7,0.8,5.3,1.2,11.0,2.74,1,0,0,0.007570824978117329,0,0,0.0003461584040478359
6.8,0.0,9.2,0.2,7.8,2.8,0,0,1,0.003418491479430346,0,0,0.0004426893012400026
9.7,3.6,7.7,1.6,1.4,3.22,1,0,0,0.0035512283911495663,0,0,0.000569916470699939
8.2,0.2,5.3,2.7,7.6,3.55,1,0,0,0.004594929624224336,0,0,0.0012456814509941069
7.7,3.6,5.5,4.9,2.3,3.06,1,0,0,0.002918609359953884,0,0,7.798950123180727e-05
6.6,1.6,5.8,3.0,7.0,2.73,1,0,0,0.0032077720558632093,0,0,0.0006909655052449434
9.0,1.8,7.5,4.8,0.9,3.33,1,0,0,0.002188666438626548,0,0,5.817460544848176e-06
6.3,3.5,7.9,1.3,5.0,3.32,0,0,1,0.002595457826972834,0,0,0.0013452189757445063
6.3,3.2,5.2,6.0,3.3,3.0,1,0,0,0.004272435441786343,0,0,4.214356338891383e-05
7.0,2.0,9.4,2.3,3.3,2.98,0,0,1,0.002429872535470933,0,0,1.4169101387958597e-05
7.7,0.2,5.0,1.5,9.6,3.0,1,0,0,0.004153305295161054,0,0,0.00039345691077378564
5.6,1.6,8.2,4.3,4.3,2.91,0,1,0,0.0038307230111134035,0,0,5.666514480560908e-05
5.9,0.3,9.7,1.6,6.5,2.76,0,1,0,0.005405921279465881,0,0,0.0002692128937459843
9.1,3.1,8.0,1.3,2.5,3.46,1,0,0,0.001788615790024664,0,0,5.649471752954895e-05
6.3,0.5,7.5,3.5,6.2,2.87,0,0,1,0.002529657063381385,0,0,3.3364138015094424e-05
6.8,2.6,9.5,0.8,4.3,2.58,0,0,1,0.003018511611152034,0,0,0.001525090885914282
6.9,0.6,8.1,4.4,4.0,3.0,0,0,1,0.0026531997481339317,0,0,5.6526079465546055e-06
9.8,0.3,8.0,0.3,5.6,3.53,1,0,0,0.003338539033610139,0,0,2.0245113151532798e-05
9.5,2.1,8.3,3.4,0.7,3.35,1,0,0,0.0022240324395420077,0,0,4.284999753967025e-05
5.6,1.9,8.0,0.2,8.3,2.99,0,1,0,0.003909361089977262,0,0,0.00029509170308044747
6.4,0.1,7.1,5.4,5.0,2.72,0,0,1,0.003449334498111035,0,0,0.0006005561796913445
9.6,3.0,8.7,1.9,0.8,3.45,1,0,0,0.0022080217747979048,0,0,1.6368110586615266e-06
6.0,0.8,8.4,1.3,7.5,3.19,0,0,1,0.0036662342054372896,0,0,0.0010768451264297528
8.9,1.8,9.0,3.6,0.7,3.27,1,0,0,0.0031869733010750087,0,0,4.371264119328405e-05
8.3,0.9,6.4,1.9,6.5,3.18,1,0,0,0.00201222949043163,0,0,3.767758199578551e-05
6.0,1.8,9.5,0.6,6.1,2.78,0,0,1,0.00401395924931526,0,0,9.619088156220175e-05
8.6,2.7,5.5,5.5,1.7,2.9,1,0,0,0.0022750758404227636,0,0,0.0011120038289273086
8.8,1.0,8.5,0.2,5.5,3.52,1,0,0,0.0022347092733751776,0,0,0.00026190633702801
9.2,1.8,8.2,1.1,3.7,3.6,1,0,0,0.0016421895080067992,0,0,0.00023778474904619223
7.4,2.5,7.3,5.4,1.4,3.25,0,0,1,0.0023209443983031415,0,0,0.00017381430591981425
7.5,3.4,9.0,1.7,2.4,3.03,0,0,1,0.0029215381546913548,0,0,3.3180966361309554e-05
9.1,0.9,7.6,4.8,1.6,3.08,1,0,0,0.0025078215119937234,0,0,0.0006969852071832879
6.8,2.6,6.2,0.7,7.7,3.0,0,0,1,0.003313621278285218,0,0,4.940837878571304e-08
6.4,3.4,6.7,5.8,1.7,2.98,0,0,1,0.003324317981403977,0,0,2.001657232935699e-05
9.9,1.1,5.2,4.2,3.6,3.3,1,0,0,0.005588589638856828,0,0,0.0007658225702886462
8.5,0.1,9.4,0.8,5.2,3.25,1,0,0,0.00356655262049598,0,0,1.1500049065954113e-05
5.6,0.7,9.8,4.2,3.7,2.75,0,1,0,0.006213794192752804,0,0,0.00015985835010147594
6.7,0.9,7.4,3.3,5.7,3.26,0,0,1,0.0022551798355288162,0,0,0.0004874680474045997
8.2,1.0,9.7,0.9,4.2,2.81,1,0,0,0.0036478301570112078,0,0,0.001962699555704197
